Price,ID,Eye Colour,Fur,Pattern,Eye Shape,Accent Color,Highlight Color,Mouth,Base Color,Wild Element,Likes,Cooldown,gen
0.098,1404141,cyan,koladiviya,mittens,chronic,purplehaze,lemonade,soserious,bananacream,,0,Fast Cooldown ,1
0.005,609021,sapphire,selkirk,calicool,thicccbrowz,sandalwood,swampgreen,saycheese,harbourfog,,3,Plodding Cooldown ,10
0.0038,1377496,sapphire,pixiebob,spangled,wonky,kittencream,scarlet,pouty,greymatter,,0,Snappy Cooldown ,6
0.005,619513,sapphire,cymric,calicool,thicccbrowz,sandalwood,coffee,beard,harbourfog,,1,Brisk Cooldown ,11
0.003,1352937,topaz,ragdoll,arcreactor,slyboots,sully,royalpurple,wuvme,koala,,0,Slow Cooldown ,18
0.005,139799,limegreen,chartreux,luckystripe,thicccbrowz,kittencream,royalpurple,pouty,salmon,,0,Sluggish Cooldown ,6
0.0143,1398072,sapphire,chantilly,spangled,wonky,belleblue,scarlet,rollercoaster,shadowgrey,,0,Swift Cooldown ,5
0.0981,1404060,coralsunrise,ragdoll,spock,wiley,purplehaze,royalpurple,pouty,bananacream,,0,Swift Cooldown ,3
0.005,606339,strawberry,bobtail,spangled,wiley,sandalwood,royalpurple,beard,shadowgrey,,1,Swift Cooldown ,4
0.005,159970,gold,munchkin,jaguar,thicccbrowz,granitegrey,skyblue,soserious,aquamarine,,0,Slow Cooldown ,9
0.0927,1310287,sizzurp,sphynx,rascal,thicccbrowz,azaleablush,chocolate,whixtensions,cinderella,,0,Swift Cooldown ,2
0.0413,1307379,dahlia,ragdoll,mittens,slyboots,cashewmilk,padparadscha,happygokitty,brownies,,0,Snappy Cooldown ,6
0.007,1326424,thundergrey,highlander,tiger,slyboots,azaleablush,coffee,pouty,brownies,,0,Fast Cooldown ,1
0.005,353435,topaz,sphynx,totesbasic,googly,granitegrey,chocolate,saycheese,shadowgrey,,0,Slow Cooldown ,7
0.005,1398355,mintgreen,ragdoll,rascal,serpent,frosting,lemonade,pouty,cinderella,,0,Snappy Cooldown ,9
0.03,1296769,parakeet,selkirk,vigilante,wiley,cashewmilk,barkbrown,fangtastic,cinderella,,0,Swift Cooldown ,2
0.007,1294751,coralsunrise,bobtail,rascal,chronic,sandalwood,royalpurple,whixtensions,bananacream,,0,Fast Cooldown ,1
0.004,544012,sapphire,munchkin,tiger,thicccbrowz,sandalwood,chocolate,wuvme,cottoncandy,,0,Brisk Cooldown ,3
0.005,1341778,sizzurp,selkirk,rascal,sweetmeloncakes,sully,barkbrown,happygokitty,koala,daemonhorns,0,Brisk Cooldown ,10
0.005,361776,strawberry,sphynx,totesbasic,thicccbrowz,kittencream,chocolate,saycheese,cottoncandy,,0,Brisk Cooldown ,9
0.005,365233,sizzurp,munchkin,spock,thicccbrowz,emeraldgreen,lemonade,happygokitty,orangesoda,,1,Brisk Cooldown ,9
0.0337,1406626,mintgreen,bobtail,leopard,hacker,sandalwood,springcrocus,moue,shadowgrey,,0,Swift Cooldown ,2
0.0044,1308449,dahlia,sphynx,leopard,thicccbrowz,frosting,chocolate,saycheese,cinderella,,2,Snappy Cooldown ,7
0.005,131704,topaz,himalayan,calicool,thicccbrowz,kittencream,scarlet,pouty,aquamarine,,2,Brisk Cooldown ,5
0.0981,1403513,sapphire,ragdoll,ganado,thicccbrowz,belleblue,lemonade,topoftheworld,cinderella,,0,Swift Cooldown ,3
0.0968,1398380,parakeet,chartreux,ganado,asif,cashewmilk,lilac,topoftheworld,shadowgrey,,0,Swift Cooldown ,3
0.005,203982,sizzurp,laperm,totesbasic,otaku,granitegrey,chocolate,whixtensions,greymatter,,0,Brisk Cooldown ,11
0.1,1329684,strawberry,koladiviya,arcreactor,swarley,kittencream,coffee,pouty,koala,,0,Plodding Cooldown ,5
0.0919,1297502,sapphire,chantilly,totesbasic,thicccbrowz,cashewmilk,egyptiankohl,rollercoaster,redvelvet,,0,Swift Cooldown ,2
0.005,443669,sizzurp,sphynx,totesbasic,raisedbrow,kittencream,chocolate,saycheese,mauveover,,0,Swift Cooldown ,5
0.004,1288908,parakeet,birman,rascal,slyboots,sandalwood,coffee,wuvme,cinderella,,0,Fast Cooldown ,1
0.007,1307920,dahlia,selkirk,totesbasic,wiley,kalahari,royalpurple,impish,greymatter,,0,Fast Cooldown ,1
0.004,721717,strawberry,ragdoll,jaguar,googly,azaleablush,lemonade,soserious,cottoncandy,,1,Brisk Cooldown ,5
0.0046,1271359,sapphire,savannah,amur,thicccbrowz,kittencream,padparadscha,saycheese,nachocheez,,1,Snappy Cooldown ,6
0.25,1339784,topaz,chartreux,arcreactor,thicccbrowz,sully,barkbrown,pouty,salmon,,0,Snappy Cooldown ,7
0.007,1294664,coralsunrise,pixiebob,tiger,chronic,purplehaze,coffee,pouty,greymatter,,0,Fast Cooldown ,1
0.0838,1307763,thundergrey,ragdoll,spangled,slyboots,kittencream,barkbrown,confuzzled,brownies,,0,Swift Cooldown ,4
0.005,353169,mintgreen,ragamuffin,spock,googly,kittencream,barkbrown,gerbil,salmon,,0,Catatonic Cooldown ,21
0.005,145874,gold,ragamuffin,totesbasic,simple,emeraldgreen,swampgreen,saycheese,aquamarine,,0,Plodding Cooldown ,6
0.005,232194,strawberry,ragamuffin,luckystripe,raisedbrow,kittencream,barkbrown,soserious,cloudwhite,,0,Sluggish Cooldown ,20
0.0242,1394622,dahlia,kurilian,rorschach,thicccbrowz,cashewmilk,barkbrown,grim,salmon,,0,Snappy Cooldown ,6
0.005,426935,sizzurp,munchkin,spock,simple,bloodred,coffee,happygokitty,cottoncandy,,2,Snappy Cooldown ,4
0.005,378267,sizzurp,munchkin,calicool,crazy,peach,swampgreen,soserious,mauveover,,0,Plodding Cooldown ,16
0.0033,961613,olive,koladiviya,tiger,wiley,sandalwood,royalpurple,grim,cinderella,,0,Brisk Cooldown ,10
0.0722,1317480,olive,ragdoll,amur,asif,kalahari,swampgreen,confuzzled,bananacream,,0,Fast Cooldown ,1
0.003,1366233,mintgreen,pixiebob,razzledazzle,serpent,purplehaze,coffee,whixtensions,oldlace,,1,Brisk Cooldown ,10
0.0075,1396150,sapphire,savannah,spangled,wonky,missmuffett,coffee,pouty,mauveover,trioculus,0,Snappy Cooldown ,8
0.0995,1407910,sizzurp,birman,totesbasic,slyboots,icy,cerulian,saycheese,greymatter,,0,Swift Cooldown ,2
0.008,1293808,cyan,pixiebob,rorschach,wingtips,kittencream,skyblue,tongue,greymatter,,0,Swift Cooldown ,4
0.005,699398,coralsunrise,ragdoll,amur,thicccbrowz,icy,springcrocus,belch,aquamarine,,0,Snappy Cooldown ,9
0.1,1388969,strawberry,savannah,totesbasic,asif,icy,butterscotch,satiated,aquamarine,flapflap,0,Slow Cooldown ,10
0.0127,1303003,cyan,koladiviya,tiger,chronic,purplehaze,swampgreen,happygokitty,cottoncandy,,0,Fast Cooldown ,1
0.003,1371587,cyan,birman,razzledazzle,thicccbrowz,purplehaze,barkbrown,rollercoaster,oldlace,,0,Snappy Cooldown ,9
0.0039,1098635,topaz,bobtail,rorschach,simple,bloodred,lemonade,soserious,oldlace,,0,Snappy Cooldown ,9
0.004,1335841,forgetmenot,selkirk,totesbasic,wiley,azaleablush,royalpurple,grim,shadowgrey,,0,Swift Cooldown ,4
0.005,371146,chestnut,chartreux,totesbasic,crazy,granitegrey,royalpurple,pouty,salmon,,0,Plodding Cooldown ,13
0.0896,1302396,dahlia,koladiviya,amur,chronic,purplehaze,lilac,pouty,cinderella,foghornpawhorn,0,Swift Cooldown ,3
0.005,134363,sizzurp,sphynx,totesbasic,thicccbrowz,kittencream,lemonade,happygokitty,greymatter,,1,Snappy Cooldown ,6
0.0234,1392995,thundergrey,ragdoll,tiger,swarley,icy,butterscotch,satiated,hintomint,,0,Plodding Cooldown ,14
0.02,1303989,sapphire,bobtail,ganado,wiley,frosting,poisonberry,happygokitty,bananacream,,0,Plodding Cooldown ,16
0.0918,1296942,gold,himalayan,luckystripe,wiley,sandalwood,swampgreen,gerbil,cottoncandy,,0,Fast Cooldown ,1
0.01,1307632,kaleidoscope,savannah,mittens,thicccbrowz,purplehaze,rosequartz,confuzzled,hotcocoa,,0,Slow Cooldown ,9
0.0129,1315272,thundergrey,koladiviya,rascal,slyboots,frosting,swampgreen,soserious,brownies,,0,Fast Cooldown ,1
0.0969,1400236,doridnudibranch,birman,rascal,wiley,kalahari,egyptiankohl,impish,greymatter,,0,Fast Cooldown ,1
0.005,423701,strawberry,sphynx,totesbasic,thicccbrowz,granitegrey,swampgreen,soserious,aquamarine,,0,Plodding Cooldown ,14
0.005,145919,strawberry,munchkin,totesbasic,crazy,kittencream,lemonade,tongue,greymatter,,0,Plodding Cooldown ,11
0.005,1301457,doridnudibranch,ragdoll,spock,slyboots,frosting,springcrocus,happygokitty,salmon,,0,Slow Cooldown ,20
0.0039,1328751,pumpkin,selkirk,tiger,raisedbrow,belleblue,skyblue,grim,mauveover,,0,Snappy Cooldown ,8
0.0968,1398859,dahlia,koladiviya,rascal,chronic,shale,swampgreen,pouty,bananacream,,0,Fast Cooldown ,1
0.0031,546537,gold,sphynx,spock,stunned,kittencream,coffee,grim,orangesoda,,3,Brisk Cooldown ,11
0.005,276901,strawberry,laperm,totesbasic,otaku,bloodred,coffee,saycheese,salmon,,0,Plodding Cooldown ,14
0.005,534972,topaz,sphynx,ganado,thicccbrowz,azaleablush,skyblue,happygokitty,greymatter,,1,Sluggish Cooldown ,18
0.005,284479,sizzurp,ragamuffin,totesbasic,raisedbrow,kittencream,coffee,beard,aquamarine,,0,Brisk Cooldown ,12
0.005,306124,mintgreen,himalayan,luckystripe,googly,kittencream,barkbrown,saycheese,salmon,,1,Brisk Cooldown ,9
0.005,1233501,dahlia,siberian,rascal,swarley,frosting,swampgreen,rollercoaster,bananacream,,0,Swift Cooldown ,4
0.005,282146,sizzurp,ragamuffin,totesbasic,simple,granitegrey,wolfgrey,saycheese,salmon,,1,Brisk Cooldown ,9
0.0045,1282457,coralsunrise,pixiebob,leopard,chronic,frosting,poisonberry,happygokitty,greymatter,,2,Swift Cooldown ,2
0.005,410782,sizzurp,ragamuffin,spock,crazy,peach,chocolate,soserious,salmon,,0,Snappy Cooldown ,9
0.0936,1319453,mintgreen,himalayan,rorschach,crazy,granitegrey,scarlet,rollercoaster,bananacream,,0,Fast Cooldown ,1
0.0965,1398266,sapphire,ragdoll,tiger,slyboots,purplehaze,skyblue,grim,cottoncandy,,0,Fast Cooldown ,1
0.03,1407635,thundergrey,siberian,rascal,swarley,purplehaze,springcrocus,happygokitty,greymatter,elk,0,Snappy Cooldown ,8
0.0915,1293803,olive,koladiviya,ganado,slyboots,frosting,coffee,fangtastic,brownies,,0,Swift Cooldown ,2
0.005,258507,topaz,laperm,spock,simple,granitegrey,royalpurple,happygokitty,orangesoda,,0,Brisk Cooldown ,13
0.005,166762,limegreen,laperm,tigerpunk,raisedbrow,granitegrey,royalpurple,pouty,greymatter,,0,Slow Cooldown ,19
0.098,1403050,cyan,koladiviya,rorschach,asif,icy,egyptiankohl,fangtastic,brownies,,0,Fast Cooldown ,1
0.0927,1310376,sizzurp,koladiviya,spangled,asif,icy,lemonade,grim,cottoncandy,,0,Fast Cooldown ,1
0.0878,1293920,bubblegum,siberian,arcreactor,tendertears,purplehaze,cerulian,confuzzled,bananacream,elk,0,Swift Cooldown ,5
0.0722,1317520,olive,koladiviya,rascal,asif,frosting,lemonade,soserious,cinderella,,0,Fast Cooldown ,1
0.018,1329402,coralsunrise,selkirk,totesbasic,wiley,sully,poisonberry,saycheese,koala,,0,Slow Cooldown ,8
0.0964,1398054,cyan,birman,spock,chronic,kalahari,egyptiankohl,impish,brownies,,0,Fast Cooldown ,1
0.0353,1337457,coralsunrise,siberian,rascal,swarley,frosting,egyptiankohl,fangtastic,greymatter,,0,Fast Cooldown ,1
0.005,1185005,topaz,lynx,highsociety,swarley,emeraldgreen,coffee,pouty,cottoncandy,,0,Brisk Cooldown ,12
0.005,1397404,strawberry,munchkin,ganado,simple,sandalwood,scarlet,pouty,cottoncandy,,0,Plodding Cooldown ,17
0.0039,1120864,coralsunrise,selkirk,jaguar,simple,cashewmilk,lilac,pouty,bananacream,,1,Snappy Cooldown ,8
0.005,425221,chestnut,laperm,totesbasic,crazy,sandalwood,swampgreen,whixtensions,aquamarine,,1,Plodding Cooldown ,5
0.005,114268,sizzurp,ragamuffin,totesbasic,thicccbrowz,granitegrey,chocolate,pouty,greymatter,,1,Snappy Cooldown ,5
0.005,384355,mintgreen,cymric,spock,simple,bloodred,lemonade,saycheese,orangesoda,,0,Brisk Cooldown ,12
0.005,700653,bubblegum,ragdoll,totesbasic,fabulous,belleblue,springcrocus,pouty,greymatter,,1,Brisk Cooldown ,9
0.0359,1317286,limegreen,chantilly,luckystripe,sass,frosting,scarlet,neckbeard,cinderella,,0,Swift Cooldown ,3
0.005,265759,strawberry,ragamuffin,calicool,simple,kittencream,royalpurple,tongue,greymatter,,1,Snappy Cooldown ,6
0.0967,1399331,dahlia,chantilly,rorschach,baddate,frosting,royalpurple,fangtastic,cinderella,,0,Fast Cooldown ,1
0.007,1344407,mintgreen,chantilly,totesbasic,googly,cashewmilk,royalpurple,soserious,cottoncandy,,0,Fast Cooldown ,1
0.0037,1315218,olive,birman,rorschach,asif,purplehaze,coffee,pouty,cinderella,,0,Fast Cooldown ,1
0.1321,1307008,strawberry,birman,totesbasic,serpent,purplehaze,skyblue,pouty,cottoncandy,elk,0,Swift Cooldown ,3
0.0749,1304869,chestnut,koladiviya,spock,sass,dreamboat,egyptiankohl,delite,nachocheez,,0,Slow Cooldown ,21
0.0048,1256526,thundergrey,toyger,totesbasic,raisedbrow,cashewmilk,peppermint,whixtensions,martian,,0,Sluggish Cooldown ,12
0.005,374748,topaz,chartreux,luckystripe,thicccbrowz,peach,lemonade,saycheese,mauveover,,1,Brisk Cooldown ,13
0.005,394360,gold,ragdoll,spock,raisedbrow,granitegrey,chocolate,whixtensions,orangesoda,,1,Snappy Cooldown ,7
0.005,544069,strawberry,sphynx,amur,thicccbrowz,granitegrey,swampgreen,pouty,shadowgrey,,1,Snappy Cooldown ,7
0.005,396714,gold,sphynx,totesbasic,raisedbrow,sandalwood,lemonade,saycheese,salmon,,0,Snappy Cooldown ,6
0.003,1207418,doridnudibranch,ragdoll,camo,wiley,peach,lemonade,confuzzled,bananacream,,4,Snappy Cooldown ,9
0.0981,1403164,coralsunrise,sphynx,amur,simple,icy,skyblue,soserious,salmon,,0,Fast Cooldown ,1
0.003,1302865,gold,ragdoll,calicool,crazy,sandalwood,royalpurple,pouty,oldlace,elk,1,Brisk Cooldown ,10
0.0362,1333537,chestnut,selkirk,rorschach,chameleon,kalahari,apricot,pouty,koala,,0,Swift Cooldown ,3
0.078,1403104,coralsunrise,koladiviya,spangled,thicccbrowz,morningglory,apricot,happygokitty,shadowgrey,,0,Swift Cooldown ,2
0.011,1304943,coralsunrise,birman,tiger,chronic,frosting,swampgreen,happygokitty,cottoncandy,,0,Fast Cooldown ,1
0.005,454019,topaz,sphynx,totesbasic,raisedbrow,kittencream,royalpurple,pouty,greymatter,,0,Swift Cooldown ,4
0.003,1378324,dahlia,sphynx,rascal,chronic,kittencream,skyblue,grim,greymatter,,0,Snappy Cooldown ,8
0.005,373794,gold,ragdoll,totesbasic,googly,emeraldgreen,coffee,tongue,salmon,,1,Plodding Cooldown ,4
0.005,428209,sizzurp,sphynx,spock,simple,sandalwood,chocolate,whixtensions,cottoncandy,,1,Brisk Cooldown ,10
0.003,1314949,sizzurp,himalayan,mittens,simple,frosting,lilac,wuvme,cinderella,,1,Slow Cooldown ,20
0.005,692995,strawberry,selkirk,amur,fabulous,kittencream,lemonade,whixtensions,greymatter,,0,Snappy Cooldown ,7
0.005,374237,gold,himalayan,luckystripe,crazy,granitegrey,barkbrown,gerbil,salmon,,0,Snappy Cooldown ,7
0.007,1309538,dahlia,koladiviya,amur,thicccbrowz,frosting,coffee,pouty,tundra,,0,Fast Cooldown ,1
0.005,463867,strawberry,himalayan,totesbasic,thicccbrowz,granitegrey,swampgreen,happygokitty,salmon,,0,Plodding Cooldown ,15
0.012,1332628,sapphire,birman,totesbasic,wowza,sully,scarlet,whixtensions,greymatter,,0,Snappy Cooldown ,8
0.005,382632,sizzurp,cymric,luckystripe,raisedbrow,kittencream,lemonade,pouty,mauveover,,1,Brisk Cooldown ,10
0.003,1349412,mintgreen,selkirk,amur,wiley,sully,swampgreen,moue,koala,,0,Snappy Cooldown ,9
0.005,1341359,doridnudibranch,birman,spock,simple,emeraldgreen,padparadscha,soserious,bananacream,,0,Brisk Cooldown ,12
0.003,1347832,pinefresh,selkirk,arcreactor,chronic,belleblue,lilac,pouty,bananacream,,0,Swift Cooldown ,5
0.005,572335,mintgreen,himalayan,luckystripe,slyboots,sandalwood,chocolate,happygokitty,shadowgrey,,1,Swift Cooldown ,4
0.005,125011,topaz,himalayan,totesbasic,thicccbrowz,granitegrey,lemonade,soserious,aquamarine,,0,Slow Cooldown ,7
0.005,193086,sizzurp,ragamuffin,luckystripe,thicccbrowz,kittencream,skyblue,saycheese,mauveover,,0,Brisk Cooldown ,10
0.0045,1329157,forgetmenot,savannah,tiger,thicccbrowz,sully,poisonberry,grim,shadowgrey,,0,Snappy Cooldown ,6
0.005,360236,sizzurp,laperm,tigerpunk,thicccbrowz,kittencream,lemonade,beard,shadowgrey,,3,Plodding Cooldown ,15
0.005,134656,strawberry,cymric,luckystripe,simple,kittencream,swampgreen,saycheese,shadowgrey,,0,Slow Cooldown ,15
0.005,381006,sizzurp,munchkin,totesbasic,thicccbrowz,kittencream,lemonade,happygokitty,greymatter,,1,Swift Cooldown ,4
0.0931,1314020,coralsunrise,pixiebob,mittens,chronic,azaleablush,swampgreen,moue,bananacream,,0,Fast Cooldown ,1
0.0032,689211,forgetmenot,birman,rascal,wiley,azaleablush,skyblue,soserious,shadowgrey,,2,Snappy Cooldown ,4
0.005,1336965,limegreen,koladiviya,totesbasic,wonky,frosting,coffee,wuvme,brownies,,0,Swift Cooldown ,4
0.0936,1388063,cyan,pixiebob,leopard,wonky,icy,egyptiankohl,neckbeard,cottoncandy,,0,Swift Cooldown ,3
0.005,455939,limegreen,munchkin,luckystripe,crazy,granitegrey,royalpurple,tongue,orangesoda,,1,Plodding Cooldown ,15
0.005,203619,strawberry,laperm,spock,raisedbrow,granitegrey,lemonade,saycheese,orangesoda,,1,Slow Cooldown ,15
0.005,1298720,cyan,sphynx,amur,googly,purplehaze,egyptiankohl,pouty,cinderella,unicorn,0,Brisk Cooldown ,12
0.005,438734,strawberry,laperm,calicool,crazy,peach,chocolate,whixtensions,salmon,,0,Brisk Cooldown ,12
0.005,313417,bubblegum,ragdoll,luckystripe,raisedbrow,granitegrey,lemonade,happygokitty,mauveover,,0,Plodding Cooldown ,13
0.04,1408327,olive,munchkin,totesbasic,wonky,sandalwood,padparadscha,moue,cinderella,,1,Snappy Cooldown ,7
0.4029,1315966,dahlia,chantilly,rorschach,thicccbrowz,frosting,egyptiankohl,impish,greymatter,,0,Fast Cooldown ,1
0.005,155280,gold,ragamuffin,luckystripe,crazy,bloodred,barkbrown,happygokitty,cottoncandy,,2,Slow Cooldown ,5
0.005,385461,topaz,munchkin,luckystripe,thicccbrowz,granitegrey,coffee,beard,orangesoda,,0,Snappy Cooldown ,7
0.0034,498586,mintgreen,ragdoll,spangled,slyboots,icy,swampgreen,beard,verdigris,elk,0,Catatonic Cooldown ,6
0.005,184260,limegreen,himalayan,totesbasic,thicccbrowz,granitegrey,royalpurple,saycheese,aquamarine,,0,Snappy Cooldown ,5
0.5,1314722,parakeet,pixiebob,rascal,thicccbrowz,purplehaze,violet,happygokitty,mauveover,,0,Brisk Cooldown ,13
0.0042,858359,forgetmenot,birman,rascal,sweetmeloncakes,sandalwood,poisonberry,yokel,bananacream,,0,Brisk Cooldown ,11
0.005,96749,topaz,ragamuffin,luckystripe,crazy,kittencream,swampgreen,happygokitty,salmon,,0,Brisk Cooldown ,11
0.0935,1387763,thundergrey,koladiviya,totesbasic,slyboots,icy,lemonade,moue,cinderella,,0,Swift Cooldown ,3
1.4665,1314994,gemini,sphynx,totesbasic,raisedbrow,kittencream,coffee,pouty,cloudwhite,,0,Swift Cooldown ,3
0.0937,1319915,cyan,ragdoll,leopard,slyboots,emeraldgreen,scarlet,wuvme,bananacream,,0,Swift Cooldown ,2
0.0097,1304671,chestnut,siberian,mittens,wowza,icy,royalpurple,grim,bananacream,,0,Snappy Cooldown ,7
0.005,579080,mintgreen,selkirk,totesbasic,simple,morningglory,wolfgrey,gerbil,shadowgrey,,3,Brisk Cooldown ,4
0.0441,1331175,mintgreen,selkirk,spock,wiley,cashewmilk,cyborg,happygokitty,tundra,,0,Swift Cooldown ,2
0.005,433916,strawberry,ragdoll,calicool,crazy,sandalwood,coffee,pouty,cottoncandy,,1,Swift Cooldown ,4
0.005,371628,gold,sphynx,luckystripe,raisedbrow,kittencream,coffee,dali,salmon,,0,Brisk Cooldown ,13
0.005,296922,sizzurp,munchkin,totesbasic,simple,emeraldgreen,chocolate,soserious,oldlace,,0,Plodding Cooldown ,14
0.005,279173,topaz,ragamuffin,totesbasic,raisedbrow,kittencream,swampgreen,saycheese,mauveover,,0,Brisk Cooldown ,10
0.005,473385,mintgreen,selkirk,totesbasic,raisedbrow,icy,royalpurple,happygokitty,aquamarine,,3,Snappy Cooldown ,6
0.0047,968524,coralsunrise,selkirk,tiger,slyboots,missmuffett,swampgreen,soserious,shadowgrey,,0,Fast Cooldown ,1
0.005,638172,sapphire,birman,spock,simple,purplehaze,lilac,pouty,cottoncandy,,1,Snappy Cooldown ,6
0.0109,1405305,mintgreen,ragdoll,ganado,slyboots,icy,coffee,dali,orangesoda,,0,Swift Cooldown ,2
0.004,1243377,chestnut,toyger,calicool,thicccbrowz,icy,peppermint,wuvme,cinderella,,0,Brisk Cooldown ,11
0.005,426070,strawberry,himalayan,totesbasic,crazy,emeraldgreen,swampgreen,gerbil,salmon,,0,Snappy Cooldown ,6
0.005,379104,gold,ragdoll,totesbasic,thicccbrowz,kittencream,scarlet,happygokitty,orangesoda,,0,Brisk Cooldown ,10
0.0865,1311426,cyan,koladiviya,mittens,slyboots,peach,chocolate,saycheese,hotcocoa,,0,Snappy Cooldown ,6
0.0049,1278015,thundergrey,birman,ganado,chronic,kittencream,royalpurple,grim,cinderella,,1,Snappy Cooldown ,8
0.005,391064,strawberry,sphynx,totesbasic,thicccbrowz,kittencream,chocolate,happygokitty,aquamarine,,1,Plodding Cooldown ,16
0.004,935798,cyan,ragdoll,leopard,chronic,icy,royalpurple,wuvme,greymatter,,0,Fast Cooldown ,1
1,1327300,parakeet,koladiviya,jaguar,thicccbrowz,purplehaze,barkbrown,grim,bananacream,,0,Snappy Cooldown ,6
0.005,721133,eclipse,pixiebob,totesbasic,chronic,azaleablush,coffee,grim,greymatter,,1,Snappy Cooldown ,3
0.0975,1402485,bubblegum,sphynx,totesbasic,crazy,granitegrey,egyptiankohl,happygokitty,bananacream,,0,Fast Cooldown ,1
0.005,416899,sizzurp,ragdoll,amur,thicccbrowz,granitegrey,royalpurple,pouty,oldlace,,1,Snappy Cooldown ,6
0.008,1304315,dahlia,koladiviya,ganado,wiley,frosting,royalpurple,pouty,greymatter,,0,Snappy Cooldown ,8
0.005,283040,strawberry,ragamuffin,luckystripe,crazy,granitegrey,swampgreen,pouty,salmon,,1,Slow Cooldown ,16
0.029,1339336,coralsunrise,kurilian,spock,stunned,purplehaze,padparadscha,happygokitty,shadowgrey,,0,Swift Cooldown ,4
0.005,549580,sapphire,ragdoll,totesbasic,slyboots,purplehaze,coffee,soserious,mauveover,,1,Snappy Cooldown ,6
0.005,458047,mintgreen,munchkin,totesbasic,crazy,kittencream,lemonade,soserious,greymatter,,1,Sluggish Cooldown ,22
0.0963,1398198,doridnudibranch,siberian,tiger,asif,shale,royalpurple,pouty,cinderella,,0,Fast Cooldown ,1
0.005,367906,sizzurp,sphynx,totesbasic,simple,emeraldgreen,chocolate,soserious,oldlace,,1,Snappy Cooldown ,7
0.0925,1305721,doridnudibranch,bobtail,thunderstruck,serpent,azaleablush,royalpurple,pouty,greymatter,,0,Swift Cooldown ,2
0.5661,1294051,mintgreen,koladiviya,moonrise,drama,frosting,coffee,soserious,firstblush,,0,Plodding Cooldown ,16
0.003,1345759,strawberry,birman,arcreactor,swarley,atlantis,barkbrown,wuvme,bananacream,,0,Snappy Cooldown ,8
0.05,1391292,parakeet,birman,tiger,slyboots,purplehaze,apricot,pouty,greymatter,,0,Plodding Cooldown ,16
0.003,1260885,thundergrey,bobtail,rorschach,wiley,purplehaze,springcrocus,soserious,cinderella,,0,Plodding Cooldown ,3
0.004,933338,cyan,chantilly,rorschach,slyboots,azaleablush,swampgreen,belch,tundra,,0,Snappy Cooldown ,6
0.003,1260749,topaz,toyger,mittens,simple,purplehaze,peppermint,gerbil,martian,,0,Plodding Cooldown ,5
0.003,1349449,sizzurp,cymric,totesbasic,crazy,kalahari,egyptiankohl,grim,koala,,1,Swift Cooldown ,5
0.0974,1402714,sapphire,bobtail,rorschach,asif,frosting,lemonade,confuzzled,tundra,,0,Fast Cooldown ,1
0.0116,1293374,doridnudibranch,siberian,tiger,serpent,belleblue,coffee,pouty,brownies,elk,0,Swift Cooldown ,4
0.015,1292954,gold,ragdoll,totesbasic,wiley,icy,swampgreen,pouty,brownies,,0,Fast Cooldown ,1
0.0068,1399410,chestnut,munchkin,spangled,caffeine,morningglory,coffee,grim,brownies,,0,Swift Cooldown ,5
0.092,1299954,gold,cymric,tiger,thicccbrowz,granitegrey,swampgreen,confuzzled,orangesoda,,0,Fast Cooldown ,1
0.005,112169,sizzurp,ragamuffin,luckystripe,thicccbrowz,granitegrey,chocolate,pouty,shadowgrey,,0,Brisk Cooldown ,6
0.005,256199,mintgreen,sphynx,totesbasic,raisedbrow,kittencream,royalpurple,whixtensions,aquamarine,,0,Snappy Cooldown ,8
0.005,504055,bubblegum,ragdoll,calicool,serpent,belleblue,barkbrown,beard,cottoncandy,,2,Brisk Cooldown ,9
0.004,1303043,cyan,koladiviya,rascal,chronic,granitegrey,lemonade,tongue,greymatter,,0,Swift Cooldown ,4
0.0037,896362,limegreen,sphynx,tiger,sass,purplehaze,skyblue,grimace,redvelvet,dragontail,0,Plodding Cooldown ,16
0.0864,1315155,dahlia,chantilly,rorschach,asif,frosting,rosequartz,confuzzled,brownies,,0,Fast Cooldown ,1
0.0049,1297374,sapphire,selkirk,calicool,thicccbrowz,peach,coffee,happygokitty,nachocheez,,1,Brisk Cooldown ,10
0.005,1346401,doridnudibranch,selkirk,arcreactor,caffeine,purplehaze,royalpurple,rollercoaster,koala,,0,Plodding Cooldown ,9
0.005,252719,topaz,himalayan,spock,crazy,emeraldgreen,royalpurple,happygokitty,salmon,,0,Brisk Cooldown ,8
0.005,352401,topaz,himalayan,luckystripe,crazy,kittencream,barkbrown,tongue,orangesoda,,1,Slow Cooldown ,21
0.005,1313708,mintgreen,ragdoll,totesbasic,thicccbrowz,granitegrey,swampgreen,confuzzled,brownies,,0,Swift Cooldown ,2
0.025,1302627,eclipse,kurilian,rorschach,wiley,icy,egyptiankohl,whixtensions,cinderella,,0,Swift Cooldown ,4
0.011,1337841,olive,selkirk,mittens,wiley,shale,royalpurple,grim,cinderella,,0,Fast Cooldown ,1
0.005,700401,cyan,selkirk,amur,fabulous,purplehaze,springcrocus,grim,shadowgrey,,0,Snappy Cooldown ,6
0.0043,964506,parakeet,selkirk,rascal,caffeine,frosting,egyptiankohl,soserious,brownies,,0,Fast Cooldown ,1
0.0969,1399988,doridnudibranch,chantilly,rorschach,swarley,kalahari,coffee,happygokitty,greymatter,ducky,0,Fast Cooldown ,1
